rating,review,split
negative,pruitts was just ok . the place is a little trashed . the prices were ok but not as aggressive as they used to be . the service wasn t very good either granted it is a furniture store though . ,train
negative,been here twice . n nterrible food and terrible service . ,train
negative,"won t go back , local vibe , bad music , slow service",train
negative,"we were seated . nwe perused the menu . nwe chatted . nwe colored . nwe waited . nwe were not ever approached by a server , not in minutes of sitting there . ",train
negative,the screens are small here compared to other movie theaters,train
negative,"poor service , mediocre food , over priced . go to ihop instead . ",train
negative,"dirty table , bathroom , silverware and plates . the appetizers came out cold and sloppy . the potatoes were undercooked . not a fan . ",train
negative,even though we had a reservation we were made to wait for a car . if they re going to overbook cars they should offer free upgrades to get people on the road . i d look elsewhere . ,train
negative,"the bacon commercial with non stop fries , only says heart attack ! ! ! ! ! thanks applebee s",train
negative,this place is still open because the snowbirds don t know what real mexican food is all aabout and there is no where else in aj to eat . if you have a car there is no reason to eat here at all . ,train
negative," simple word go this circle k . ghetto horrible corner spot , homeless and drug addicts often come at night , pumps seem to never work ! ",train
negative,"great service ! terrible food , a shame . the ceasar salad had the wrong type of lettuce , wrong dressing . came with tomatos ! lasagna bland and mushy ! and why . the tv ? ? ! ",train
negative,do not eat here . they changed my tip and charged me for lunch . absolutely ridiculous . ,train
negative, minute wait in a drive thru lane is completely redicolus . there were only cars ahead of us ! way to many taco shops in town to even give this place a nd chance,train
negative,i waited minutes for my asiago bagel and i was the only one in the dining area but they forgot about it and burned my bagel . service is terrible . ,train
